#Timestamp,Node,Speed,Test,Transmitted,Received,Forwarded,Coded,Dropped,Decoded,Failed,Coding packets,Decoding packets,CPU,Last
1304683896,bob node,350,0,251,230,0,0,0,0,0,0,0,15,0
1304683897,bob node,350,0,285,262,0,0,0,0,0,0,0,16,0
1304683898,bob node,350,0,318,294,0,0,0,0,0,0,0,20,0
1304683899,bob node,350,0,351,328,0,0,0,0,0,0,0,17,0
1304683901,bob node,350,0,385,362,0,0,0,0,0,0,0,18,0
1304683902,bob node,350,0,418,394,0,0,0,0,0,0,0,13,0
1304683903,bob node,350,0,451,427,0,0,0,0,0,0,0,15,1
1304683885,relay,300,2,0,0,781,0,0,0,0,0,0,15,0
1304683888,relay,350,0,0,0,32,0,0,0,0,0,0,16,0
1304683889,relay,350,0,0,0,96,0,0,0,0,0,0,13,0
1304683890,relay,350,0,0,0,159,0,0,0,0,0,0,13,0
1304683891,relay,350,0,0,0,223,0,0,0,0,0,0,19,0
1304683893,relay,350,0,0,0,286,0,0,0,0,0,0,13,0
1304683894,relay,350,0,0,0,350,0,0,0,0,0,0,15,0
1304683895,relay,350,0,0,0,417,0,0,0,0,0,0,15,0
1304683896,relay,350,0,0,0,480,0,0,0,0,0,0,16,0
1304683897,relay,350,0,0,0,548,0,0,0,0,0,0,13,0
1304683898,relay,350,0,0,0,609,0,0,0,0,0,0,15,0
1304683899,relay,350,0,0,0,676,0,0,0,0,0,0,15,0
1304683900,relay,350,0,0,0,740,0,0,0,0,0,0,8,0
1304683901,relay,350,0,0,0,804,0,0,0,0,0,0,14,0
1304683902,relay,350,0,0,0,868,0,0,0,0,0,0,15,0
1304683903,relay,350,0,0,0,909,0,0,0,0,0,0,13,1
1304683908,alice node,350,1,18,15,0,0,0,0,0,0,0,9,0
1304683909,alice node,350,1,51,48,0,0,0,0,0,0,0,14,0
1304683910,alice node,350,1,84,81,0,0,0,0,0,0,0,19,0
1304683912,alice node,350,1,118,114,0,0,0,0,0,0,0,17,0
1304683913,alice node,350,1,151,146,0,0,0,0,0,0,0,15,0
1304683914,alice node,350,1,184,179,0,0,0,0,0,0,0,18,0
1304683915,alice node,350,1,216,210,0,0,0,0,0,0,0,12,0
1304683916,alice node,350,1,249,244,0,0,0,0,0,0,0,15,0
1304683917,alice node,350,1,283,277,0,0,0,0,0,0,0,13,0
1304683918,alice node,350,1,316,308,0,0,0,0,0,0,0,14,0
1304683919,alice node,350,1,349,338,0,0,0,0,0,0,0,15,0
1304683920,alice node,350,1,383,373,0,0,0,0,0,0,0,13,0
1304683922,alice node,350,1,416,406,0,0,0,0,0,0,0,16,0
1304683923,alice node,350,1,450,442,0,0,0,0,0,0,0,18,1
1304683908,bob node,350,1,16,18,0,0,0,0,0,0,0,7,0
1304683909,bob node,350,1,49,50,0,0,0,0,0,0,0,22,0
1304683910,bob node,350,1,83,84,0,0,0,0,0,0,0,20,0
1304683912,bob node,350,1,116,117,0,0,0,0,0,0,0,18,0
1304683913,bob node,350,1,149,151,0,0,0,0,0,0,0,15,0
1304683914,bob node,350,1,182,184,0,0,0,0,0,0,0,17,0
1304683915,bob node,350,1,216,215,0,0,0,0,0,0,0,17,0
1304683916,bob node,350,1,249,250,0,0,0,0,0,0,0,13,0
1304683917,bob node,350,1,282,283,0,0,0,0,0,0,0,13,0
1304683918,bob node,350,1,315,315,0,0,0,0,0,0,0,15,0
1304683919,bob node,350,1,350,346,0,0,0,0,0,0,0,16,0
1304683920,bob node,350,1,383,380,0,0,0,0,0,0,0,12,0
1304683922,bob node,350,1,416,411,0,0,0,0,0,0,0,16,0
1304683923,bob node,350,1,448,447,0,0,0,0,0,0,0,18,1
1304683908,relay,350,1,0,0,31,0,0,0,0,0,0,7,0
1304683909,relay,350,1,0,0,94,0,0,0,0,0,0,16,0
1304683910,relay,350,1,0,0,159,0,0,0,0,0,0,15,0
1304683911,relay,350,1,0,0,222,0,0,0,0,0,0,14,0
1304683912,relay,350,1,0,0,287,0,0,0,0,0,0,15,0
1304683914,relay,350,1,0,0,351,0,0,0,0,0,0,15,0
1304683915,relay,350,1,0,0,415,0,0,0,0,0,0,12,0
1304683916,relay,350,1,0,0,479,0,0,0,0,0,0,14,0
1304683917,relay,350,1,0,0,543,0,0,0,0,0,0,16,0
1304683918,relay,350,1,0,0,607,0,0,0,0,0,0,11,0
1304683919,relay,350,1,0,0,667,0,0,0,0,0,0,17,0
1304683920,relay,350,1,0,0,737,0,0,0,0,0,0,17,0
1304683921,relay,350,1,0,0,799,0,0,0,0,0,0,13,0
1304683922,relay,350,1,0,0,865,0,0,0,0,0,0,14,1
1304683926,alice node,350,2,18,14,0,0,0,0,0,0,0,7,0
1304683927,alice node,350,2,51,48,0,0,0,0,0,0,0,17,0
1304683929,alice node,350,2,84,76,0,0,0,0,0,0,0,13,0
1304683930,alice node,350,2,118,108,0,0,0,0,0,0,0,14,0
1304683931,alice node,350,2,151,143,0,0,0,0,0,0,0,17,0
1304683932,alice node,350,2,184,177,0,0,0,0,0,0,0,17,0
1304683933,alice node,350,2,217,208,0,0,0,0,0,0,0,13,0
1304683934,alice node,350,2,251,239,0,0,0,0,0,0,0,19,0
1304683935,alice node,350,2,284,272,0,0,0,0,0,0,0,18,0
1304683936,alice node,350,2,317,305,0,0,0,0,0,0,0,20,0
1304683938,alice node,350,2,350,331,0,0,0,0,0,0,0,9,0
1304683939,alice node,350,2,384,354,0,0,0,0,0,0,0,18,0
1304683940,alice node,350,2,417,384,0,0,0,0,0,0,0,18,0
1304683941,alice node,350,2,449,416,0,0,0,0,0,0,0,16,1
1304683926,bob node,350,2,18,18,0,0,0,0,0,0,0,8,0
1304683928,bob node,350,2,51,52,0,0,0,0,0,0,0,16,0
1304683929,bob node,350,2,83,80,0,0,0,0,0,0,0,16,0
1304683930,bob node,350,2,116,110,0,0,0,0,0,0,0,20,0
1304683931,bob node,350,2,149,145,0,0,0,0,0,0,0,18,0
1304683932,bob node,350,2,183,179,0,0,0,0,0,0,0,16,0
1304683933,bob node,350,2,216,212,0,0,0,0,0,0,0,18,0
1304683934,bob node,350,2,249,241,0,0,0,0,0,0,0,16,0
1304683935,bob node,350,2,282,274,0,0,0,0,0,0,0,13,0
1304683936,bob node,350,2,316,309,0,0,0,0,0,0,0,21,0
1304683938,bob node,350,2,349,337,0,0,0,0,0,0,0,14,0
1304683939,bob node,350,2,382,366,0,0,0,0,0,0,0,17,0
1304683940,bob node,350,2,414,390,0,0,0,0,0,0,0,19,0
1304683941,bob node,350,2,448,420,0,0,0,0,0,0,0,12,1
1304683926,relay,350,2,0,0,30,0,0,0,0,0,0,13,0
1304683927,relay,350,2,0,0,94,0,0,0,0,0,0,17,0
1304683928,relay,350,2,0,0,158,0,0,0,0,0,0,18,0
1304683930,relay,350,2,0,0,223,0,0,0,0,0,0,14,0
1304683931,relay,350,2,0,0,287,0,0,0,0,0,0,17,0
1304683932,relay,350,2,0,0,351,0,0,0,0,0,0,13,0
1304683933,relay,350,2,0,0,413,0,0,0,0,0,0,12,0
1304683934,relay,350,2,0,0,477,0,0,0,0,0,0,14,0
1304683935,relay,350,2,0,0,543,0,0,0,0,0,0,12,0
1304683936,relay,350,2,0,0,607,0,0,0,0,0,0,14,0
1304683937,relay,350,2,0,0,669,0,0,0,0,0,0,14,0
1304683938,relay,350,2,0,0,725,0,0,0,0,0,0,14,0
1304683939,relay,350,2,0,0,794,0,0,0,0,0,0,15,0
1304683940,relay,350,2,0,0,863,0,0,0,0,0,0,16,0
1304683941,relay,350,2,0,0,901,0,0,0,0,0,0,15,1
1304683945,alice node,400,0,21,13,0,0,0,0,0,0,0,10,0
1304683946,alice node,400,0,59,44,0,0,0,0,0,0,0,13,0
1304683947,alice node,400,0,97,64,0,0,0,0,0,0,0,22,0
1304683948,alice node,400,0,135,83,0,0,0,0,0,0,0,17,0
1304683950,alice node,400,0,180,117,0,0,0,0,0,0,0,15,0
1304683951,alice node,400,0,219,142,0,0,0,0,0,0,0,18,0
1304683952,alice node,400,0,258,168,0,0,0,0,0,0,0,16,0
1304683953,alice node,400,0,276,194,0,0,0,0,0,0,0,10,0
1304683954,alice node,400,0,309,229,0,0,0,0,0,0,0,16,0
1304683955,alice node,400,0,347,256,0,0,0,0,0,0,0,15,0
1304683956,alice node,400,0,384,285,0,0,0,0,0,0,0,13,0
1304683957,alice node,400,0,422,313,0,0,0,0,0,0,0,15,0
1304683959,alice node,400,0,460,343,0,0,0,0,0,0,0,16,0
1304683960,alice node,400,0,491,375,0,0,0,0,0,0,0,18,1
1304683945,bob node,400,0,18,17,0,0,0,0,0,0,0,9,0
1304683946,bob node,400,0,56,46,0,0,0,0,0,0,0,13,0
1304683947,bob node,400,0,94,76,0,0,0,0,0,0,0,13,0
1304683948,bob node,400,0,132,98,0,0,0,0,0,0,0,18,0
1304683950,bob node,400,0,170,119,0,0,0,0,0,0,0,17,0
1304683951,bob node,400,0,209,138,0,0,0,0,0,0,0,16,0
1304683952,bob node,400,0,247,166,0,0,0,0,0,0,0,15,0
1304683953,bob node,400,0,286,192,0,0,0,0,0,0,0,17,0
1304683954,bob node,400,0,326,217,0,0,0,0,0,0,0,21,0
1304683955,bob node,400,0,363,249,0,0,0,0,0,0,0,15,0
1304683956,bob node,400,0,401,275,0,0,0,0,0,0,0,19,0
1304683957,bob node,400,0,439,300,0,0,0,0,0,0,0,14,0
1304683958,bob node,400,0,478,327,0,0,0,0,0,0,0,16,0
1304683960,bob node,400,0,516,357,0,0,0,0,0,0,0,26,1
1304683945,relay,400,0,0,0,35,0,0,0,0,0,0,10,0
1304683946,relay,400,0,0,0,107,0,0,0,0,0,0,16,0
1304683947,relay,400,0,0,0,168,0,0,0,0,0,0,17,0
1304683948,relay,400,0,0,0,247,0,0,0,0,0,0,14,0
1304683949,relay,400,0,0,0,325,0,0,0,0,0,0,21,0
1304683950,relay,400,0,0,0,401,0,0,0,0,0,0,18,0
1304683951,relay,400,0,0,0,476,0,0,0,0,0,0,16,0
1304683953,relay,400,0,0,0,546,0,0,0,0,0,0,14,0
1304683954,relay,400,0,0,0,584,0,0,0,0,0,0,17,0
1304683955,relay,400,0,0,0,657,0,0,0,0,0,0,12,0
1304683956,relay,400,0,0,0,728,0,0,0,0,0,0,11,0
1304683957,relay,400,0,0,0,808,0,0,0,0,0,0,13,0
1304683958,relay,400,0,0,0,885,0,0,0,0,0,0,12,0
1304683959,relay,400,0,0,0,959,0,0,0,0,0,0,22,0
1304683960,relay,400,0,0,0,1010,0,0,0,0,0,0,14,1
1304683965,alice node,400,1,23,16,0,0,0,0,0,0,0,10,0
1304683966,alice node,400,1,61,50,0,0,0,0,0,0,0,16,0
1304683967,alice node,400,1,99,74,0,0,0,0,0,0,0,16,0
1304683969,alice node,400,1,135,101,0,0,0,0,0,0,0,16,0
1304683970,alice node,400,1,173,127,0,0,0,0,0,0,0,15,0
1304683971,alice node,400,1,211,157,0,0,0,0,0,0,0,18,0
1304683972,alice node,400,1,250,185,0,0,0,0,0,0,0,20,0
1304683973,alice node,400,1,288,211,0,0,0,0,0,0,0,17,0
1304683974,alice node,400,1,326,236,0,0,0,0,0,0,0,13,0
1304683975,alice node,400,1,363,264,0,0,0,0,0,0,0,16,0
1304683976,alice node,400,1,402,291,0,0,0,0,0,0,0,14,0
1304683977,alice node,400,1,440,324,0,0,0,0,0,0,0,16,0
1304683979,alice node,400,1,478,351,0,0,0,0,0,0,0,24,0
1304683980,alice node,400,1,514,379,0,0,0,0,0,0,0,19,1
1304683965,bob node,400,1,19,19,0,0,0,0,0,0,0,12,0
1304683966,bob node,400,1,57,50,0,0,0,0,0,0,0,14,0
1304683967,bob node,400,1,95,78,0,0,0,0,0,0,0,16,0
1304683969,bob node,400,1,133,104,0,0,0,0,0,0,0,18,0
1304683970,bob node,400,1,171,133,0,0,0,0,0,0,0,15,0
1304683971,bob node,400,1,208,161,0,0,0,0,0,0,0,17,0
1304683972,bob node,400,1,246,192,0,0,0,0,0,0,0,20,0
1304683973,bob node,400,1,283,221,0,0,0,0,0,0,0,20,0
1304683974,bob node,400,1,321,250,0,0,0,0,0,0,0,16,0
1304683975,bob node,400,1,359,282,0,0,0,0,0,0,0,18,0
1304683976,bob node,400,1,397,308,0,0,0,0,0,0,0,17,0
1304683977,bob node,400,1,434,332,0,0,0,0,0,0,0,13,0
1304683978,bob node,400,1,472,358,0,0,0,0,0,0,0,18,0
1304683980,bob node,400,1,510,385,0,0,0,0,0,0,0,12,1
1304683965,relay,400,1,0,0,38,0,0,0,0,0,0,9,0
1304683966,relay,400,1,0,0,111,0,0,0,0,0,0,12,0
1304683967,relay,400,1,0,0,184,0,0,0,0,0,0,14,0
1304683968,relay,400,1,0,0,256,0,0,0,0,0,0,14,0
1304683969,relay,400,1,0,0,331,0,0,0,0,0,0,20,0
1304683971,relay,400,1,0,0,402,0,0,0,0,0,0,15,0
1304683972,relay,400,1,0,0,474,0,0,0,0,0,0,15,0
1304683973,relay,400,1,0,0,538,0,0,0,0,0,0,22,0
1304683974,relay,400,1,0,0,613,0,0,0,0,0,0,15,0
1304683975,relay,400,1,0,0,678,0,0,0,0,0,0,18,0
1304683976,relay,400,1,0,0,757,0,0,0,0,0,0,12,0
1304683977,relay,400,1,0,0,836,0,0,0,0,0,0,16,0
1304683978,relay,400,1,0,0,910,0,0,0,0,0,0,14,0
1304683979,relay,400,1,0,0,985,0,0,0,0,0,0,16,0
1304683980,relay,400,1,0,0,1036,0,0,0,0,0,0,17,1
1304683984,alice node,400,2,23,15,0,0,0,0,0,0,0,9,0
1304683985,alice node,400,2,61,41,0,0,0,0,0,0,0,18,0
1304683986,alice node,400,2,99,73,0,0,0,0,0,0,0,16,0
1304683987,alice node,400,2,137,101,0,0,0,0,0,0,0,10,0
1304683988,alice node,400,2,175,128,0,0,0,0,0,0,0,18,0
1304683989,alice node,400,2,213,151,0,0,0,0,0,0,0,17,0
1304683990,alice node,400,2,250,179,0,0,0,0,0,0,0,15,0
1304683992,alice node,400,2,288,210,0,0,0,0,0,0,0,15,0
1304683993,alice node,400,2,326,241,0,0,0,0,0,0,0,12,0
1304683994,alice node,400,2,363,270,0,0,0,0,0,0,0,18,0
1304683995,alice node,400,2,401,300,0,0,0,0,0,0,0,19,0
1304683996,alice node,400,2,439,329,0,0,0,0,0,0,0,13,0
1304683997,alice node,400,2,477,359,0,0,0,0,0,0,0,13,0
1304683998,alice node,400,2,513,387,0,0,0,0,0,0,0,16,1
1304683984,bob node,400,2,18,19,0,0,0,0,0,0,0,9,0
1304683985,bob node,400,2,56,51,0,0,0,0,0,0,0,15,0
1304683986,bob node,400,2,94,78,0,0,0,0,0,0,0,12,0
1304683987,bob node,400,2,132,105,0,0,0,0,0,0,0,17,0
1304683988,bob node,400,2,170,134,0,0,0,0,0,0,0,18,0
1304683989,bob node,400,2,208,158,0,0,0,0,0,0,0,20,0
1304683990,bob node,400,2,246,188,0,0,0,0,0,0,0,18,0
1304683992,bob node,400,2,283,215,0,0,0,0,0,0,0,17,0
1304683993,bob node,400,2,320,240,0,0,0,0,0,0,0,17,0
1304683994,bob node,400,2,358,272,0,0,0,0,0,0,0,18,0
1304683995,bob node,400,2,396,304,0,0,0,0,0,0,0,15,0
1304683996,bob node,400,2,433,331,0,0,0,0,0,0,0,17,0
1304683997,bob node,400,2,471,359,0,0,0,0,0,0,0,15,0
1304683998,bob node,400,2,509,385,0,0,0,0,0,0,0,16,1
1304683984,relay,400,2,0,0,37,0,0,0,0,0,0,6,0
1304683985,relay,400,2,0,0,108,0,0,0,0,0,0,14,0
1304683986,relay,400,2,0,0,184,0,0,0,0,0,0,12,0
1304683987,relay,400,2,0,0,256,0,0,0,0,0,0,20,0
1304683988,relay,400,2,0,0,326,0,0,0,0,0,0,14,0
1304683989,relay,400,2,0,0,392,0,0,0,0,0,0,14,0
1304683990,relay,400,2,0,0,467,0,0,0,0,0,0,14,0
1304683991,relay,400,2,0,0,543,0,0,0,0,0,0,14,0
1304683992,relay,400,2,0,0,621,0,0,0,0,0,0,11,0
1304683993,relay,400,2,0,0,696,0,0,0,0,0,0,12,0
1304683995,relay,400,2,0,0,769,0,0,0,0,0,0,14,0
1304683996,relay,400,2,0,0,836,0,0,0,0,0,0,14,0
1304683997,relay,400,2,0,0,915,0,0,0,0,0,0,19,0
1304683998,relay,400,2,0,0,988,0,0,0,0,0,0,15,0
1304683999,relay,400,2,0,0,1034,0,0,0,0,0,0,15,1
1304684002,alice node,450,0,24,15,0,0,0,0,0,0,0,10,0
1304684003,alice node,450,0,67,49,0,0,0,0,0,0,0,16,0
1304684005,alice node,450,0,111,87,0,0,0,0,0,0,0,16,0
1304684006,alice node,450,0,152,123,0,0,0,0,0,0,0,18,0
1304684007,alice node,450,0,194,141,0,0,0,0,0,0,0,16,0
1304684008,alice node,450,0,236,157,0,0,0,0,0,0,0,17,0
1304684009,alice node,450,0,279,175,0,0,0,0,0,0,0,18,0
1304684010,alice node,450,0,322,203,0,0,0,0,0,0,0,17,0
1304684011,alice node,450,0,365,219,0,0,0,0,0,0,0,16,0
1304684012,alice node,450,0,408,228,0,0,0,0,0,0,0,17,0
1304684013,alice node,450,0,451,254,0,0,0,0,0,0,0,18,0
1304684015,alice node,450,0,494,284,0,0,0,0,0,0,0,21,0
1304684016,alice node,450,0,535,314,0,0,0,0,0,0,0,23,0
1304684017,alice node,450,0,577,343,0,0,0,0,0,0,0,18,1
1304684002,bob node,450,0,21,16,0,0,0,0,0,0,0,8,0
1304684003,bob node,450,0,65,52,0,0,0,0,0,0,0,20,0
1304684005,bob node,450,0,109,92,0,0,0,0,0,0,0,18,0
1304684006,bob node,450,0,150,122,0,0,0,0,0,0,0,16,0
1304684007,bob node,450,0,192,147,0,0,0,0,0,0,0,13,0
1304684008,bob node,450,0,235,184,0,0,0,0,0,0,0,25,0
1304684009,bob node,450,0,276,211,0,0,0,0,0,0,0,18,0
1304684010,bob node,450,0,319,239,0,0,0,0,0,0,0,18,0
1304684011,bob node,450,0,362,277,0,0,0,0,0,0,0,18,0
1304684012,bob node,450,0,404,324,0,0,0,0,0,0,0,13,0
1304684013,bob node,450,0,447,353,0,0,0,0,0,0,0,17,0
1304684014,bob node,450,0,490,362,0,0,0,0,0,0,0,13,0
1304684016,bob node,450,0,533,376,0,0,0,0,0,0,0,23,0
1304684017,bob node,450,0,575,388,0,0,0,0,0,0,0,17,1
1304684002,relay,450,0,0,0,14,0,0,0,0,0,0,11,0
1304684003,relay,450,0,0,0,51,0,0,0,0,0,0,19,0
1304684004,relay,450,0,0,0,85,0,0,0,0,0,0,14,0
1304684005,relay,450,0,0,0,122,0,0,0,0,0,0,18,0
1304684007,relay,450,0,0,0,186,0,0,0,0,0,0,19,0
1304684008,relay,450,0,0,0,254,0,0,0,0,0,0,17,0
1304684009,relay,450,0,0,0,331,0,0,0,0,0,0,13,0
1304684010,relay,450,0,0,0,408,0,0,0,0,0,0,16,0
1304684011,relay,450,0,0,0,459,0,0,0,0,0,0,13,0
1304684012,relay,450,0,0,0,486,0,0,0,0,0,0,22,0
1304684013,relay,450,0,0,0,507,0,0,0,0,0,0,24,0
1304684014,relay,450,0,0,0,533,0,0,0,0,0,0,18,0
1304684015,relay,450,0,0,0,563,0,0,0,0,0,0,20,0
1304684016,relay,450,0,0,0,586,0,0,0,0,0,0,22,0
1304684017,relay,450,0,0,0,613,0,0,0,0,0,0,26,1
1304684018,alice node,450,0,586,369,0,0,0,0,0,0,0,18,0
1304684023,alice node,450,1,26,11,0,0,0,0,0,0,0,10,0
1304684024,alice node,450,1,69,34,0,0,0,0,0,0,0,15,0
1304684025,alice node,450,1,112,53,0,0,0,0,0,0,0,23,0
1304684026,alice node,450,1,155,74,0,0,0,0,0,0,0,16,0
1304684027,alice node,450,1,199,101,0,0,0,0,0,0,0,20,0
1304684028,alice node,450,1,243,124,0,0,0,0,0,0,0,16,0
1304684029,alice node,450,1,286,142,0,0,0,0,0,0,0,22,0
1304684031,alice node,450,1,310,163,0,0,0,0,0,0,0,16,0
1304684032,alice node,450,1,310,229,0,0,0,0,0,0,0,14,0
1304684033,alice node,450,1,351,259,0,0,0,0,0,0,0,19,0
1304684034,alice node,450,1,392,285,0,0,0,0,0,0,0,15,0
1304684035,alice node,450,1,435,308,0,0,0,0,0,0,0,16,0
1304684036,alice node,450,1,478,334,0,0,0,0,0,0,0,16,0
1304684037,alice node,450,1,515,357,0,0,0,0,0,0,0,14,0
1304684038,alice node,450,1,520,406,0,0,0,0,0,0,0,15,1
1304684018,bob node,450,0,586,410,0,0,0,0,0,0,0,15,0
1304684023,bob node,450,1,22,17,0,0,0,0,0,0,0,19,0
1304684024,bob node,450,1,65,43,0,0,0,0,0,0,0,22,0
1304684025,bob node,450,1,108,68,0,0,0,0,0,0,0,26,0
1304684026,bob node,450,1,150,88,0,0,0,0,0,0,0,23,0
1304684027,bob node,450,1,193,113,0,0,0,0,0,0,0,19,0
1304684028,bob node,450,1,235,140,0,0,0,0,0,0,0,23,0
1304684029,bob node,450,1,278,165,0,0,0,0,0,0,0,24,0
1304684031,bob node,450,1,322,193,0,0,0,0,0,0,0,22,0
1304684032,bob node,450,1,367,203,0,0,0,0,0,0,0,25,0
1304684033,bob node,450,1,410,229,0,0,0,0,0,0,0,27,0
1304684034,bob node,450,1,453,260,0,0,0,0,0,0,0,22,0
1304684035,bob node,450,1,496,290,0,0,0,0,0,0,0,22,0
1304684036,bob node,450,1,537,319,0,0,0,0,0,0,0,22,0
1304684037,bob node,450,1,579,348,0,0,0,0,0,0,0,22,0
1304684038,bob node,450,1,586,370,0,0,0,0,0,0,0,14,1
1304684023,relay,450,1,0,0,27,0,0,0,0,0,0,13,0
1304684024,relay,450,1,0,0,104,0,0,0,0,0,0,14,0
1304684025,relay,450,1,0,0,179,0,0,0,0,0,0,18,0
1304684026,relay,450,1,0,0,265,0,0,0,0,0,0,13,0
1304684027,relay,450,1,0,0,339,0,0,0,0,0,0,15,0
1304684028,relay,450,1,0,0,406,0,0,0,0,0,0,13,0
1304684029,relay,450,1,0,0,481,0,0,0,0,0,0,18,0
1304684030,relay,450,1,0,0,548,0,0,0,0,0,0,16,0
1304684031,relay,450,1,0,0,587,0,0,0,0,0,0,18,0
1304684032,relay,450,1,0,0,656,0,0,0,0,0,0,15,0
1304684033,relay,450,1,0,0,732,0,0,0,0,0,0,12,0
1304684035,relay,450,1,0,0,807,0,0,0,0,0,0,15,0
1304684036,relay,450,1,0,0,882,0,0,0,0,0,0,14,0
1304684037,relay,450,1,0,0,958,0,0,0,0,0,0,18,0
1304684038,relay,450,1,0,0,1020,0,0,0,0,0,0,16,1
1304684042,alice node,450,2,27,12,0,0,0,0,0,0,0,7,0
1304684043,alice node,450,2,70,33,0,0,0,0,0,0,0,19,0
1304684045,alice node,450,2,112,58,0,0,0,0,0,0,0,15,0
1304684046,alice node,450,2,155,82,0,0,0,0,0,0,0,16,0
1304684047,alice node,450,2,198,108,0,0,0,0,0,0,0,16,0
1304684048,alice node,450,2,241,131,0,0,0,0,0,0,0,17,0
1304684049,alice node,450,2,284,149,0,0,0,0,0,0,0,17,0
1304684050,alice node,450,2,328,176,0,0,0,0,0,0,0,13,0
1304684051,alice node,450,2,372,199,0,0,0,0,0,0,0,16,0
1304684052,alice node,450,2,415,222,0,0,0,0,0,0,0,17,0
1304684054,alice node,450,2,457,246,0,0,0,0,0,0,0,16,0
1304684055,alice node,450,2,500,268,0,0,0,0,0,0,0,18,0
1304684056,alice node,450,2,542,296,0,0,0,0,0,0,0,20,0
1304684057,alice node,450,2,580,310,0,0,0,0,0,0,0,16,0
1304684058,alice node,450,2,584,346,0,0,0,0,0,0,0,16,1
1304684042,bob node,450,2,24,24,0,0,0,0,0,0,0,19,0
1304684044,bob node,450,2,66,53,0,0,0,0,0,0,0,24,0
1304684045,bob node,450,2,107,81,0,0,0,0,0,0,0,19,0
1304684046,bob node,450,2,150,114,0,0,0,0,0,0,0,22,0
1304684047,bob node,450,2,195,145,0,0,0,0,0,0,0,18,0
1304684048,bob node,450,2,238,178,0,0,0,0,0,0,0,18,0
1304684049,bob node,450,2,283,206,0,0,0,0,0,0,0,22,0
1304684050,bob node,450,2,310,239,0,0,0,0,0,0,0,17,0
1304684051,bob node,450,2,347,269,0,0,0,0,0,0,0,20,0
1304684052,bob node,450,2,389,298,0,0,0,0,0,0,0,20,0
1304684054,bob node,450,2,432,320,0,0,0,0,0,0,0,21,0
1304684055,bob node,450,2,475,347,0,0,0,0,0,0,0,26,0
1304684056,bob node,450,2,518,370,0,0,0,0,0,0,0,22,0
1304684057,bob node,450,2,557,391,0,0,0,0,0,0,0,23,0
1304684058,bob node,450,2,564,409,0,0,0,0,0,0,0,22,1
1304684042,relay,450,2,0,0,39,0,0,0,0,0,0,12,0
1304684043,relay,450,2,0,0,110,0,0,0,0,0,0,18,0
1304684044,relay,450,2,0,0,184,0,0,0,0,0,0,14,0
1304684046,relay,450,2,0,0,256,0,0,0,0,0,0,15,0
1304684047,relay,450,2,0,0,331,0,0,0,0,0,0,11,0
1304684048,relay,450,2,0,0,403,0,0,0,0,0,0,12,0
1304684049,relay,450,2,0,0,474,0,0,0,0,0,0,14,0
1304684050,relay,450,2,0,0,545,0,0,0,0,0,0,12,0
1304684051,relay,450,2,0,0,628,0,0,0,0,0,0,16,0
1304684052,relay,450,2,0,0,707,0,0,0,0,0,0,13,0
1304684053,relay,450,2,0,0,780,0,0,0,0,0,0,14,0
1304684054,relay,450,2,0,0,858,0,0,0,0,0,0,15,0
1304684055,relay,450,2,0,0,933,0,0,0,0,0,0,21,0
1304684056,relay,450,2,0,0,1019,0,0,0,0,0,0,17,0
1304684057,relay,450,2,0,0,1092,0,0,0,0,0,0,15,1
1304684062,alice node,500,0,25,7,0,0,0,0,0,0,0,11,0
1304684063,alice node,500,0,73,27,0,0,0,0,0,0,0,16,0
1304684064,alice node,500,0,121,47,0,0,0,0,0,0,0,15,0
1304684065,alice node,500,0,168,64,0,0,0,0,0,0,0,16,0
1304684066,alice node,500,0,215,82,0,0,0,0,0,0,0,18,0
1304684067,alice node,500,0,263,99,0,0,0,0,0,0,0,16,0
1304684069,alice node,500,0,310,116,0,0,0,0,0,0,0,21,0
1304684070,alice node,500,0,364,136,0,0,0,0,0,0,0,16,0
1304684071,alice node,500,0,412,153,0,0,0,0,0,0,0,19,0
1304684072,alice node,500,0,460,164,0,0,0,0,0,0,0,20,0
1304684073,alice node,500,0,507,173,0,0,0,0,0,0,0,24,0
1304684074,alice node,500,0,555,192,0,0,0,0,0,0,0,16,0
1304684075,alice node,500,0,603,219,0,0,0,0,0,0,0,20,0
1304684077,alice node,500,0,641,253,0,0,0,0,0,0,0,19,1
1304684062,bob node,500,0,23,16,0,0,0,0,0,0,0,20,0
1304684063,bob node,500,0,71,39,0,0,0,0,0,0,0,26,0
1304684064,bob node,500,0,119,63,0,0,0,0,0,0,0,23,0
1304684065,bob node,500,0,167,88,0,0,0,0,0,0,0,17,0
1304684066,bob node,500,0,215,110,0,0,0,0,0,0,0,19,0
1304684067,bob node,500,0,261,134,0,0,0,0,0,0,0,20,0
1304684069,bob node,500,0,309,156,0,0,0,0,0,0,0,18,0
1304684070,bob node,500,0,355,176,0,0,0,0,0,0,0,26,0
1304684071,bob node,500,0,402,199,0,0,0,0,0,0,0,23,0
1304684072,bob node,500,0,450,219,0,0,0,0,0,0,0,21,0
1304684073,bob node,500,0,497,241,0,0,0,0,0,0,0,21,0
1304684074,bob node,500,0,545,259,0,0,0,0,0,0,0,24,0
1304684075,bob node,500,0,593,272,0,0,0,0,0,0,0,24,0
1304684076,bob node,500,0,640,285,0,0,0,0,0,0,0,21,1
1304684062,relay,500,0,0,0,38,0,0,0,0,0,0,16,0
